age,gender,split,final
38,M,01:34:39,03:26:45
45,M,01:37:31,03:26:46
30,M,01:38:29,03:26:46
51,M,01:38:18,03:26:46
39,M,01:42:18,03:26:46
36,W,01:41:38,03:26:46
50,M,01:28:35,03:26:46
40,M,01:38:42,03:26:47
51,M,01:40:17,03:26:48
33,M,01:39:26,03:26:48
38,M,01:34:02,03:26:48
53,M,01:38:34,03:26:49
37,M,01:39:51,03:26:49
48,M,01:41:07,03:26:50
43,W,01:39:54,03:26:51
39,M,01:41:01,03:26:51
46,M,01:34:30,03:26:51
41,M,01:40:39,03:26:52
24,M,01:40:23,03:26:52
31,W,01:36:26,03:26:52
37,W,01:36:13,03:26:52
24,M,01:35:18,03:26:53
39,M,01:39:53,03:26:53
38,M,01:39:50,03:26:54
53,M,01:35:55,03:26:54
41,M,01:37:31,03:26:54
32,M,01:37:32,03:26:54
39,M,01:31:08,03:26:55
49,M,01:37:03,03:26:56
51,M,01:39:53,03:26:57
38,M,01:38:48,03:26:57
34,W,01:40:50,03:26:57
38,M,01:42:37,03:26:57
38,M,01:41:06,03:26:57
27,M,01:38:18,03:26:58
39,M,01:34:20,03:26:59
26,W,01:37:32,03:26:59
23,W,01:38:43,03:27:00
37,M,01:40:19,03:27:00
34,M,01:30:09,03:27:00
38,M,01:28:43,03:27:01
38,M,01:37:31,03:27:01
37,M,01:42:13,03:27:01
38,M,01:42:13,03:27:02
43,M,01:35:14,03:27:02
41,M,01:41:41,03:27:02
30,W,01:42:46,03:27:02
59,M,01:40:11,03:27:03
44,M,01:34:38,03:27:04
42,M,01:41:29,03:27:04
26,M,01:38:58,03:27:04
54,M,01:39:52,03:27:07
42,M,01:37:36,03:27:07
35,M,01:40:41,03:27:08
34,M,01:33:05,03:27:11
41,M,01:39:16,03:27:11
35,M,01:43:14,03:27:11
33,M,01:31:13,03:27:11
44,W,01:38:15,03:27:11
53,M,01:37:24,03:27:12
40,M,01:37:45,03:27:13
49,W,01:40:33,03:27:13
41,M,01:32:50,03:27:13
55,M,01:39:15,03:27:13
42,W,01:40:33,03:27:14
50,M,01:36:33,03:27:14
51,M,01:41:33,03:27:14
44,M,01:40:03,03:27:14
41,W,01:42:05,03:27:16
32,M,01:42:01,03:27:16
47,M,01:39:38,03:27:16
51,W,01:38:17,03:27:17
34,M,01:40:02,03:27:18
30,M,01:30:27,03:27:20
31,W,01:41:35,03:27:21
39,M,01:38:31,03:27:22
37,M,01:38:15,03:27:22
46,M,01:36:29,03:27:23
37,M,01:42:14,03:27:23
51,M,01:33:31,03:27:23
27,M,01:36:49,03:27:23
44,M,01:43:35,03:27:24
44,M,01:39:44,03:27:24
56,M,01:36:26,03:27:25
36,M,01:35:47,03:27:26
29,W,01:40:57,03:27:26
43,M,01:40:00,03:27:26
55,M,01:37:14,03:27:26
43,M,01:38:47,03:27:27
50,M,01:41:51,03:27:28
48,M,01:37:25,03:27:28
43,M,01:34:50,03:27:28
32,M,01:35:01,03:27:28
32,M,01:34:06,03:27:29
42,M,01:33:04,03:27:29
27,W,01:43:25,03:27:29
33,M,01:39:24,03:27:30
28,M,01:40:53,03:27:31
42,M,01:33:43,03:27:31
33,M,01:40:50,03:27:31
19,W,01:40:34,03:27:31
48,M,01:39:17,03:27:32
39,M,01:40:37,03:27:32
36,M,01:35:53,03:27:33
47,M,01:39:42,03:27:33
45,M,01:39:20,03:27:33
41,M,01:43:41,03:27:34
46,M,01:35:44,03:27:34
47,M,01:39:48,03:27:34
42,W,01:36:34,03:27:34
54,M,01:38:45,03:27:35
51,M,01:40:46,03:27:35
37,M,01:29:29,03:27:35
43,M,01:41:05,03:27:35
39,M,01:40:30,03:27:35
38,M,01:37:04,03:27:36
28,M,01:39:05,03:27:37
44,W,01:40:18,03:27:38
25,M,01:37:02,03:27:38
28,M,01:37:52,03:27:38
28,W,01:27:19,03:27:39
62,M,01:39:21,03:27:40
48,M,01:40:35,03:27:41
43,M,01:41:28,03:27:42
42,W,01:40:06,03:27:42
52,M,01:40:47,03:27:42
41,M,01:37:55,03:27:42
59,M,01:41:19,03:27:42
39,M,01:32:29,03:27:43
38,M,01:35:28,03:27:43
44,W,01:41:37,03:27:44
52,M,01:38:46,03:27:45
43,M,01:37:50,03:27:45
36,M,01:35:17,03:27:45
50,M,01:41:26,03:27:46
47,M,01:40:11,03:27:46
37,M,01:39:31,03:27:46
28,W,01:41:44,03:27:46
47,M,01:41:10,03:27:46
32,M,01:42:00,03:27:47
44,M,01:25:29,03:27:47
29,M,01:35:21,03:27:48
37,M,01:40:35,03:27:49
28,W,01:35:23,03:27:49
30,W,01:33:03,03:27:49
26,M,01:36:31,03:27:49
31,M,01:37:17,03:27:49
54,M,01:32:22,03:27:50
41,W,01:38:27,03:27:50
25,W,01:41:06,03:27:50
29,W,01:38:22,03:27:51
40,M,01:41:16,03:27:51
33,W,01:38:29,03:27:52
40,M,01:39:29,03:27:52
31,M,01:36:39,03:27:52
57,M,01:35:32,03:27:53
42,W,01:40:26,03:27:53
26,W,01:41:03,03:27:53
35,M,01:41:03,03:27:54
26,M,01:36:43,03:27:55
40,M,01:34:24,03:27:55
27,M,01:41:22,03:27:56
35,M,01:31:45,03:27:56
49,M,01:39:00,03:27:56
29,M,01:45:40,03:27:57
51,M,01:35:00,03:27:57
50,M,01:41:09,03:27:57
36,M,01:39:04,03:27:58
51,M,01:36:14,03:27:58
23,W,01:43:17,03:27:59
37,M,01:42:05,03:27:59
36,M,01:38:25,03:27:59
27,W,01:42:48,03:28:00
42,M,01:37:29,03:28:00
33,M,01:41:10,03:28:00
42,M,01:40:48,03:28:00
43,M,01:40:06,03:28:00
50,M,01:41:59,03:28:01
40,W,01:40:13,03:28:02
35,M,01:42:51,03:28:02
31,W,01:43:11,03:28:02
50,M,01:40:48,03:28:02
37,M,01:38:46,03:28:02
40,M,01:40:21,03:28:02
39,M,01:39:22,03:28:02
36,M,01:37:13,03:28:02
49,W,01:41:41,03:28:02
58,M,01:31:47,03:28:02
44,M,01:39:49,03:28:03
38,M,01:39:26,03:28:05
37,M,01:37:13,03:28:06
49,M,01:40:58,03:28:06
49,W,01:40:39,03:28:06
61,M,01:35:44,03:28:07
39,M,01:30:07,03:28:07
44,M,01:44:52,03:28:07
49,M,01:32:19,03:28:07
37,M,01:40:19,03:28:09
45,M,01:38:01,03:28:10
48,W,01:42:01,03:28:10
33,M,01:38:40,03:28:10
55,M,01:42:06,03:28:10
40,M,01:29:24,03:28:10
63,M,01:37:29,03:28:11
38,M,01:34:50,03:28:11
53,M,01:41:12,03:28:11
48,M,01:40:38,03:28:12
61,M,01:39:07,03:28:12
39,M,01:44:29,03:28:12
39,M,01:33:24,03:28:12
36,M,01:38:06,03:28:12
43,M,01:39:04,03:28:14
44,M,01:41:17,03:28:14
38,W,01:40:22,03:28:14
32,M,01:39:14,03:28:14
40,M,01:29:55,03:28:15
43,M,01:36:54,03:28:15
57,M,01:36:00,03:28:15
31,M,01:42:11,03:28:16
48,M,01:39:20,03:28:16
29,M,01:33:34,03:28:16
26,M,01:39:01,03:28:16
51,M,01:40:21,03:28:16
49,M,01:42:20,03:28:17
37,M,01:37:50,03:28:17
42,W,01:41:25,03:28:17
44,M,01:40:20,03:28:17
43,M,01:35:09,03:28:18
40,M,01:42:48,03:28:18
33,W,01:35:57,03:28:19
31,W,01:41:19,03:28:19
35,M,01:32:11,03:28:20
56,M,01:38:28,03:28:20
39,M,01:40:12,03:28:20
27,M,01:30:56,03:28:21
52,M,01:36:16,03:28:21
43,M,01:40:53,03:28:21
38,M,01:38:25,03:28:22
39,M,01:33:44,03:28:22
31,W,01:38:53,03:28:23
56,M,01:37:48,03:28:23
38,W,01:43:48,03:28:23
43,M,01:34:17,03:28:23
56,M,01:39:57,03:28:24
44,M,01:35:27,03:28:24
47,M,01:39:24,03:28:25
52,M,01:30:15,03:28:25
48,M,01:31:26,03:28:25
32,M,01:39:56,03:28:25
47,M,01:35:38,03:28:26
30,W,01:38:51,03:28:26
28,M,01:33:15,03:28:26
45,M,01:41:05,03:28:26
49,M,01:41:31,03:28:26
39,M,01:39:00,03:28:26
46,M,01:42:58,03:28:26
42,M,01:40:45,03:28:27
48,M,01:36:31,03:28:27
41,W,01:36:26,03:28:27
56,W,01:39:26,03:28:28
43,M,01:41:04,03:28:28
45,M,01:38:42,03:28:28
34,M,01:42:10,03:28:29
36,W,01:42:01,03:28:30
42,M,01:37:45,03:28:30
57,M,01:42:31,03:28:31
34,M,01:37:54,03:28:31
36,M,01:41:13,03:28:31
31,W,01:39:21,03:28:32
49,W,01:40:14,03:28:32
50,M,01:32:48,03:28:33
34,W,01:41:32,03:28:33
30,M,01:29:35,03:28:33
28,W,01:38:43,03:28:35
27,W,01:32:44,03:28:35
35,M,01:42:45,03:28:35
36,W,01:39:37,03:28:35
36,M,01:39:48,03:28:35
41,W,01:42:13,03:28:35
40,M,01:39:02,03:28:36
29,M,01:42:05,03:28:36
43,W,01:41:18,03:28:36
45,M,01:31:53,03:28:36
55,M,01:39:57,03:28:36
35,M,01:40:20,03:28:37
40,M,01:42:58,03:28:37
42,M,01:36:50,03:28:37
26,W,01:40:29,03:28:38
28,W,01:38:53,03:28:38
40,W,01:41:17,03:28:38
37,W,01:34:45,03:28:38
27,W,01:38:06,03:28:39
34,M,01:38:31,03:28:39
42,W,01:39:24,03:28:40
50,M,01:42:07,03:28:40
45,W,01:36:23,03:28:41
49,M,01:34:11,03:28:41
37,M,01:37:40,03:28:41
41,M,01:35:38,03:28:42
42,M,01:42:39,03:28:42
31,M,01:39:16,03:28:43
54,M,01:41:13,03:28:43
57,M,01:38:20,03:28:43
30,M,01:37:43,03:28:44
45,W,01:40:34,03:28:44
47,M,01:42:09,03:28:44
48,M,01:42:28,03:28:45
41,M,01:37:29,03:28:45
33,M,01:38:46,03:28:46
36,W,01:37:01,03:28:46
39,M,01:40:42,03:28:46
49,M,01:37:35,03:28:48
26,W,01:42:43,03:28:48
51,M,01:35:28,03:28:48
43,M,01:40:35,03:28:48
36,M,01:37:56,03:28:48
54,M,01:34:41,03:28:49
41,W,01:42:19,03:28:49
37,M,01:40:55,03:28:49
42,W,01:42:51,03:28:49
31,M,01:43:33,03:28:49
27,W,01:42:01,03:28:49
47,M,01:35:48,03:28:50
25,M,01:37:03,03:28:50
43,M,01:30:40,03:28:50
28,W,01:44:41,03:28:50
31,M,01:32:04,03:28:50
44,W,01:43:45,03:28:50
31,M,01:39:30,03:28:51
29,M,01:44:09,03:28:51
29,M,01:43:31,03:28:51
43,M,01:40:59,03:28:52
35,M,01:39:30,03:28:52
30,M,01:44:29,03:28:52
39,M,01:42:00,03:28:52
44,M,01:42:38,03:28:53
56,M,01:39:24,03:28:54
35,W,01:42:33,03:28:54
39,M,01:40:53,03:28:54
53,M,01:41:38,03:28:55
42,M,01:42:39,03:28:55
44,W,01:38:45,03:28:55
54,M,01:37:13,03:28:56
30,M,01:36:49,03:28:57
45,W,01:41:31,03:28:57
34,M,01:39:24,03:28:57
43,M,01:40:08,03:28:58
37,M,01:35:12,03:28:59
36,W,01:39:36,03:28:59
49,M,01:39:42,03:29:00
32,M,01:40:44,03:29:00
31,M,01:38:53,03:29:00
45,M,01:39:38,03:29:00
41,M,01:40:54,03:29:01
49,M,01:42:10,03:29:01
41,M,01:44:09,03:29:02
54,W,01:41:15,03:29:04
48,M,01:42:43,03:29:04
56,M,01:40:14,03:29:04
40,W,01:43:20,03:29:04
28,W,01:43:30,03:29:05
27,M,01:42:04,03:29:06
40,M,01:37:31,03:29:06
36,M,01:35:13,03:29:06
49,M,01:36:21,03:29:06
57,M,01:37:51,03:29:07
48,W,01:40:01,03:29:07
33,M,01:37:57,03:29:08
43,M,01:34:13,03:29:08
32,M,01:40:57,03:29:08
40,M,01:35:40,03:29:09
34,M,01:36:34,03:29:09
27,W,01:40:30,03:29:09
38,M,01:44:24,03:29:10
50,M,01:40:47,03:29:10
34,M,01:32:48,03:29:11
34,M,01:36:38,03:29:11
50,M,01:39:42,03:29:12
42,M,01:41:04,03:29:12
39,M,01:40:15,03:29:12
44,M,01:37:53,03:29:13
62,M,01:35:30,03:29:13
28,M,01:29:28,03:29:14
32,M,01:37:38,03:29:14
53,M,01:33:56,03:29:15
46,M,01:38:08,03:29:15
38,M,01:41:18,03:29:15
38,M,01:39:50,03:29:16
45,M,01:38:46,03:29:16
40,M,01:33:32,03:29:16
31,W,01:42:37,03:29:16
58,M,01:43:37,03:29:16
39,M,01:27:44,03:29:17
35,M,01:40:12,03:29:17
49,W,01:41:58,03:29:17
43,W,01:40:24,03:29:18
40,M,01:34:13,03:29:18
26,M,01:40:58,03:29:18
42,M,01:37:33,03:29:18
30,M,01:30:36,03:29:19
46,M,01:42:32,03:29:20
31,M,01:41:22,03:29:20
55,M,01:31:45,03:29:21
29,W,01:32:08,03:29:21
48,M,01:34:52,03:29:21
19,M,01:40:05,03:29:21
37,W,01:39:46,03:29:22
40,M,01:42:45,03:29:22
38,M,01:36:57,03:29:23
42,M,01:38:44,03:29:23
47,M,01:43:14,03:29:23
30,M,01:41:31,03:29:25
32,W,01:43:20,03:29:25
30,M,01:41:49,03:29:26
35,M,01:39:21,03:29:26
25,M,01:41:59,03:29:26
53,M,01:40:55,03:29:27
37,M,01:38:23,03:29:27
37,M,01:35:04,03:29:27
38,M,01:41:32,03:29:29
32,M,01:37:34,03:29:29
31,M,01:40:15,03:29:29
41,M,01:40:04,03:29:30
38,M,01:43:44,03:29:30
28,M,01:38:51,03:29:31
28,M,01:41:45,03:29:31
33,M,01:38:43,03:29:31
48,W,01:40:30,03:29:31
33,M,01:41:14,03:29:33
32,W,01:38:41,03:29:33
32,W,01:40:29,03:29:33
42,W,01:40:58,03:29:34
51,M,01:38:00,03:29:34
24,M,01:37:48,03:29:34
44,M,01:43:28,03:29:34
38,W,01:43:32,03:29:34
24,M,01:41:36,03:29:34
40,M,01:44:49,03:29:34
37,M,01:43:06,03:29:35
26,M,01:44:03,03:29:35
24,W,01:39:55,03:29:35
36,W,01:41:56,03:29:36
28,W,01:42:28,03:29:36
53,M,01:36:42,03:29:36
58,M,01:41:29,03:29:37
46,M,01:32:34,03:29:38
24,W,01:35:28,03:29:39
54,M,01:40:06,03:29:39
53,M,01:41:26,03:29:39
45,W,01:43:03,03:29:41
34,M,01:37:57,03:29:41
53,M,01:41:00,03:29:41
35,M,01:43:37,03:29:42
45,M,01:40:17,03:29:42
53,M,01:33:44,03:29:42
33,M,01:28:58,03:29:42
61,M,01:32:14,03:29:43
41,M,01:38:27,03:29:43
37,M,01:42:32,03:29:43
40,M,01:39:17,03:29:43
48,M,01:41:33,03:29:44
47,M,01:39:42,03:29:44
40,W,01:40:12,03:29:44
36,M,01:38:30,03:29:45
33,W,01:37:15,03:29:45
44,M,01:38:34,03:29:46
38,M,01:35:38,03:29:46
34,M,01:37:51,03:29:46
46,W,01:38:20,03:29:46
28,W,01:41:49,03:29:47
42,M,01:43:05,03:29:47
56,M,01:41:25,03:29:47
43,M,01:38:15,03:29:48
36,M,01:43:41,03:29:48
30,M,01:41:48,03:29:49
40,M,01:44:45,03:29:49
42,M,01:40:26,03:29:50
30,W,01:41:23,03:29:50
37,M,01:37:29,03:29:50
48,M,01:36:02,03:29:51
42,M,01:37:20,03:29:51
44,M,01:41:48,03:29:51
42,M,01:40:51,03:29:51
33,M,01:38:22,03:29:52
51,M,01:35:34,03:29:52
42,M,01:38:36,03:29:52
56,M,01:40:28,03:29:53
35,M,01:38:37,03:29:53
37,W,01:42:28,03:29:53
50,M,01:41:52,03:29:54
55,M,01:44:41,03:29:55
39,M,01:38:19,03:29:56
49,M,01:41:22,03:29:56
46,M,01:42:55,03:29:56
47,M,01:35:33,03:29:57
31,M,01:36:03,03:29:57
52,M,01:42:00,03:29:57
38,W,01:40:20,03:29:57
38,W,01:39:27,03:29:58
36,M,01:39:50,03:29:58
60,M,01:40:56,03:29:58
56,M,01:40:04,03:29:58
39,M,01:41:35,03:29:58
45,M,01:38:16,03:29:59
30,M,01:40:51,03:29:59
58,M,01:43:05,03:29:59
40,M,01:37:41,03:29:59
39,M,01:41:56,03:29:59
44,W,01:39:20,03:30:00
59,M,01:37:27,03:30:00
45,W,01:44:15,03:30:00
38,M,01:44:43,03:30:00
41,M,01:38:32,03:30:01
42,M,01:43:25,03:30:01
35,M,01:37:45,03:30:02
36,W,01:41:44,03:30:03
45,M,01:35:45,03:30:03
32,M,01:45:40,03:30:03
43,M,01:29:55,03:30:04
31,M,01:39:29,03:30:04
51,M,01:32:35,03:30:04
48,M,01:39:08,03:30:04
49,M,01:37:02,03:30:04
34,M,01:40:26,03:30:05
57,M,01:34:04,03:30:05
44,M,01:38:53,03:30:05
31,W,01:42:30,03:30:05
45,M,01:42:49,03:30:06
54,M,01:47:50,03:30:07
42,M,01:42:18,03:30:07
50,M,01:38:23,03:30:08
48,M,01:38:18,03:30:08
45,M,01:41:55,03:30:08
41,W,01:40:31,03:30:08
41,M,01:44:29,03:30:09
29,M,01:41:14,03:30:10
37,M,01:42:09,03:30:10
51,M,01:42:30,03:30:11
46,M,01:43:06,03:30:12
58,M,01:42:31,03:30:12
41,W,01:38:23,03:30:12
55,M,01:44:23,03:30:12
26,M,01:42:01,03:30:12
30,M,01:43:43,03:30:13
56,M,01:39:12,03:30:13
43,W,01:41:51,03:30:14
45,M,01:42:59,03:30:14
42,M,01:35:19,03:30:14
41,M,01:40:01,03:30:15
48,M,01:46:07,03:30:15
24,W,01:35:57,03:30:15
42,W,01:39:31,03:30:16
47,M,01:40:43,03:30:16
57,M,01:37:41,03:30:16
46,M,01:42:08,03:30:17
30,W,01:42:15,03:30:17
41,M,01:38:54,03:30:17
45,M,01:39:37,03:30:17
55,W,01:44:50,03:30:17
37,M,01:33:40,03:30:17
45,M,01:41:24,03:30:18
44,M,01:41:42,03:30:18
30,M,01:33:39,03:30:19
29,W,01:40:08,03:30:19
67,M,01:41:30,03:30:19
29,M,01:45:25,03:30:19
41,M,01:41:41,03:30:20
41,M,01:43:00,03:30:20
32,W,01:42:36,03:30:21
47,M,01:41:39,03:30:21
36,M,01:43:06,03:30:21
33,M,01:39:25,03:30:21
41,W,01:40:10,03:30:21
34,M,01:38:30,03:30:21
48,M,01:38:16,03:30:22
32,M,01:43:19,03:30:22
35,W,01:38:19,03:30:22
57,M,01:41:46,03:30:22
43,M,01:45:42,03:30:23
42,M,01:36:35,03:30:23
43,M,01:38:14,03:30:23
50,M,01:33:05,03:30:24
55,M,01:43:45,03:30:24
22,M,01:44:29,03:30:25
37,W,01:42:53,03:30:25
27,M,01:30:51,03:30:25
49,M,01:38:41,03:30:26
27,W,01:44:49,03:30:26
42,W,01:39:35,03:30:26
39,W,01:42:58,03:30:27
31,W,01:43:54,03:30:27
38,W,01:38:08,03:30:27
31,M,01:41:04,03:30:28
37,M,01:35:53,03:30:28
46,M,01:39:13,03:30:29
33,M,01:34:32,03:30:29
35,M,01:43:09,03:30:29
51,M,01:36:28,03:30:29
46,M,01:38:22,03:30:30
51,M,01:42:31,03:30:30
27,M,01:45:12,03:30:30
38,W,01:39:20,03:30:30
35,W,01:40:31,03:30:31
42,M,01:42:11,03:30:31
25,W,01:41:14,03:30:31
38,W,01:41:32,03:30:32
41,M,01:34:50,03:30:32
41,M,01:37:49,03:30:32
45,W,01:38:46,03:30:32
24,M,01:40:13,03:30:32
28,M,01:43:54,03:30:33
43,M,01:38:07,03:30:33
45,W,01:42:16,03:30:34
31,M,01:41:49,03:30:34
32,M,01:40:35,03:30:34
44,M,01:39:27,03:30:35
38,M,01:41:22,03:30:36
46,W,01:43:21,03:30:37
56,M,01:40:29,03:30:38
58,M,01:39:32,03:30:38
34,M,01:42:05,03:30:39
49,W,01:44:52,03:30:40
32,M,01:43:38,03:30:40
42,W,01:41:38,03:30:40
33,M,01:20:39,03:30:40
54,M,01:33:39,03:30:40
51,W,01:40:56,03:30:41
46,M,01:43:45,03:30:41
25,M,01:41:19,03:30:41
25,W,01:40:38,03:30:41
51,M,01:41:58,03:30:42
41,M,01:43:16,03:30:43
38,M,01:38:40,03:30:43
42,M,01:45:09,03:30:43
46,M,01:41:50,03:30:43
56,M,01:37:21,03:30:44
29,W,01:39:01,03:30:45
40,M,01:37:19,03:30:45
29,M,01:41:09,03:30:45
47,W,01:40:02,03:30:45
42,M,01:38:55,03:30:46
50,M,01:41:42,03:30:46
45,M,01:38:25,03:30:46
46,M,01:44:53,03:30:46
28,M,01:37:31,03:30:46
45,M,01:35:59,03:30:47
31,M,01:37:12,03:30:48
47,W,01:44:03,03:30:48
33,W,01:39:30,03:30:48
66,M,01:44:32,03:30:48
65,M,01:42:02,03:30:49
40,M,01:43:00,03:30:49
39,M,01:43:57,03:30:49
46,M,01:43:58,03:30:49
32,W,01:44:01,03:30:50
40,M,01:38:04,03:30:50
45,M,01:45:30,03:30:51
31,M,01:40:45,03:30:51
49,M,01:40:13,03:30:52
50,M,01:36:01,03:30:52
34,M,01:37:42,03:30:52
53,W,01:43:19,03:30:53
54,M,01:43:54,03:30:53
30,M,01:35:49,03:30:54
51,M,01:37:39,03:30:54
25,W,01:40:43,03:30:55
41,M,01:39:04,03:30:55
41,M,01:43:19,03:30:56
43,W,01:42:49,03:30:56
43,W,01:39:00,03:30:57
38,W,01:44:28,03:30:57
48,M,01:40:58,03:30:57
53,M,01:37:21,03:30:57
50,M,01:25:41,03:30:57
36,W,01:39:11,03:30:57
26,M,01:37:29,03:30:57
33,M,01:44:34,03:30:57
30,M,01:28:05,03:30:58
28,W,01:38:37,03:30:58
46,M,01:38:46,03:30:58
27,W,01:42:24,03:30:59
39,W,01:43:25,03:30:59
32,W,01:40:13,03:30:59
30,M,01:35:12,03:31:00
43,M,01:45:45,03:31:00
20,M,01:38:40,03:31:00
48,M,01:39:06,03:31:01
55,M,01:41:33,03:31:01
46,M,01:43:50,03:31:01
33,M,01:43:29,03:31:01
48,W,01:40:05,03:31:01
26,W,01:43:51,03:31:02
38,M,01:39:40,03:31:02
29,M,01:39:11,03:31:03
33,W,01:39:20,03:31:03
35,M,01:40:28,03:31:03
35,W,01:38:32,03:31:04
46,M,01:40:16,03:31:05
27,M,01:45:15,03:31:06
56,M,01:40:16,03:31:06
49,M,01:41:32,03:31:06
45,M,01:35:56,03:31:07
55,M,01:35:18,03:31:07
43,M,01:42:05,03:31:07
32,M,01:42:10,03:31:07
44,M,01:41:15,03:31:08
36,M,01:43:21,03:31:09
53,M,01:43:45,03:31:09
40,W,01:41:35,03:31:10
44,M,01:43:49,03:31:11
43,M,01:37:53,03:31:12
45,M,01:43:13,03:31:12
34,M,01:39:36,03:31:12
48,M,01:40:19,03:31:12
38,W,01:42:07,03:31:12
40,W,01:43:16,03:31:13
41,M,01:40:36,03:31:13
33,M,01:43:42,03:31:13
52,M,01:46:56,03:31:14
42,M,01:41:08,03:31:14
32,M,01:35:38,03:31:15
48,M,01:42:27,03:31:15
49,M,01:33:17,03:31:15
44,M,01:38:38,03:31:15
47,M,01:42:30,03:31:16
39,M,01:39:15,03:31:16
38,M,01:36:58,03:31:16
33,M,01:45:34,03:31:16
51,M,01:37:38,03:31:17
37,M,01:43:20,03:31:17
39,W,01:42:34,03:31:17
46,M,01:38:20,03:31:18
40,M,01:40:00,03:31:18
48,M,01:35:16,03:31:18
30,M,01:44:22,03:31:19
27,W,01:41:27,03:31:19
49,M,01:41:32,03:31:19
32,M,01:35:31,03:31:19
34,M,01:43:47,03:31:20
32,M,01:42:24,03:31:20
53,M,01:40:55,03:31:21
26,W,01:45:50,03:31:21
44,M,01:43:28,03:31:22
43,M,01:43:36,03:31:22
60,M,01:41:38,03:31:23
52,M,01:41:40,03:31:24
37,M,01:33:29,03:31:24
47,M,01:42:18,03:31:25
27,M,01:29:24,03:31:25
43,M,01:38:02,03:31:25
45,M,01:35:26,03:31:25
26,M,01:32:04,03:31:26
43,M,01:46:11,03:31:26
48,M,01:38:42,03:31:27
53,M,01:42:38,03:31:27
39,W,01:40:50,03:31:28
52,M,01:43:51,03:31:28
42,M,01:41:24,03:31:28
37,M,01:35:51,03:31:28
47,M,01:35:51,03:31:28
43,M,01:44:53,03:31:28
42,M,01:41:09,03:31:29
41,M,01:40:01,03:31:29
26,M,01:41:29,03:31:29
44,M,01:44:57,03:31:29
51,M,01:31:54,03:31:29
32,M,01:31:04,03:31:30
46,M,01:41:32,03:31:30
42,M,01:43:30,03:31:31
43,M,01:44:15,03:31:32
40,M,01:43:07,03:31:32
39,W,01:39:30,03:31:32
34,M,01:47:26,03:31:33
29,W,01:41:43,03:31:34
42,M,01:34:47,03:31:34
20,M,01:44:31,03:31:35
24,M,01:40:58,03:31:35
25,M,01:29:24,03:31:35
41,M,01:41:05,03:31:35
30,W,01:38:32,03:31:35
41,M,01:40:50,03:31:35
49,M,01:36:48,03:31:36
29,M,01:43:39,03:31:36
33,M,01:37:22,03:31:37
40,M,01:37:58,03:31:37
42,W,01:43:57,03:31:37
28,M,01:42:43,03:31:38
58,M,01:40:44,03:31:38
44,M,01:45:06,03:31:38
38,M,01:45:00,03:31:38
46,M,01:42:14,03:31:39
41,W,01:45:16,03:31:39
34,W,01:38:59,03:31:39
25,M,01:40:32,03:31:40
49,M,01:44:57,03:31:41
39,M,01:45:47,03:31:41
38,M,01:44:57,03:31:41
30,M,01:42:26,03:31:41
36,M,01:39:04,03:31:42
39,M,01:39:09,03:31:42
29,W,01:40:40,03:31:42
41,W,01:41:41,03:31:42
39,W,01:41:51,03:31:42
52,M,01:38:08,03:31:43
26,M,01:39:58,03:31:43
21,W,01:32:08,03:31:43
43,W,01:41:53,03:31:45
44,M,01:44:33,03:31:46
42,W,01:42:30,03:31:46
37,M,01:44:06,03:31:46
36,W,01:45:24,03:31:46
52,M,01:42:02,03:31:47
27,W,01:44:45,03:31:47
51,M,01:40:15,03:31:48
27,M,01:40:37,03:31:48
45,M,01:41:47,03:31:48
36,M,01:37:09,03:31:49
46,M,01:39:25,03:31:49
47,M,01:43:23,03:31:49
39,M,01:35:42,03:31:49
48,M,01:38:47,03:31:51
42,W,01:41:29,03:31:52
43,W,01:39:36,03:31:52
44,M,01:44:20,03:31:52
39,W,01:39:11,03:31:52
45,M,01:40:10,03:31:53
50,M,01:40:37,03:31:54
60,M,01:33:44,03:31:55
39,M,01:37:51,03:31:56
37,M,01:41:11,03:31:56
46,M,01:38:45,03:31:56
38,M,01:37:03,03:31:57
54,M,01:41:08,03:31:57
31,W,01:38:03,03:31:57
46,M,01:42:39,03:31:57
34,M,01:28:59,03:31:57
43,M,01:28:04,03:31:57
42,M,01:44:14,03:31:59
36,M,01:41:12,03:31:59
23,M,01:40:08,03:31:59
43,M,01:44:51,03:32:00
33,M,01:38:55,03:32:00
29,M,01:38:58,03:32:00
30,M,01:43:25,03:32:00
37,M,01:44:45,03:32:01
48,M,01:44:45,03:32:01
38,M,01:38:19,03:32:02
29,M,01:49:56,03:32:02
38,W,01:40:36,03:32:03
36,M,01:35:34,03:32:03
35,M,01:36:34,03:32:03
35,W,01:44:13,03:32:04
41,W,01:42:20,03:32:04
42,M,01:41:40,03:32:05
35,M,01:37:36,03:32:05
29,W,01:37:39,03:32:06
45,M,01:41:35,03:32:06
51,W,01:42:15,03:32:07
48,M,01:38:41,03:32:07
46,M,01:39:05,03:32:07
47,M,01:42:46,03:32:08
45,M,01:36:31,03:32:09
45,M,01:43:41,03:32:10
39,M,01:39:22,03:32:10
30,W,01:38:58,03:32:10
46,M,01:36:03,03:32:11
27,W,01:40:11,03:32:11
45,M,01:36:18,03:32:12
27,M,01:42:56,03:32:12
23,W,01:37:59,03:32:12
53,M,01:41:10,03:32:12
46,M,01:45:00,03:32:12
38,M,01:35:45,03:32:13
38,M,01:45:17,03:32:13
